Date - Heure,Heure,Consommation_MW
2021-03-12T04:30:00+01:00,04:30,52519.0
2021-03-12T05:00:00+01:00,05:00,52836.0
2021-03-12T05:30:00+01:00,05:30,54790.0
2021-03-12T06:00:00+01:00,06:00,56636.0
2021-03-12T06:30:00+01:00,06:30,60228.0
2021-03-12T07:00:00+01:00,07:00,62643.0
2021-03-12T07:30:00+01:00,07:30,64741.0
2021-03-12T08:00:00+01:00,08:00,65918.0
2021-03-12T08:30:00+01:00,08:30,66111.0
2021-03-12T09:00:00+01:00,09:00,66114.0
2021-03-12T09:30:00+01:00,09:30,65334.0
2021-03-12T10:00:00+01:00,10:00,64258.0
2021-03-12T10:30:00+01:00,10:30,63233.0
2021-03-12T11:00:00+01:00,11:00,62833.0
2021-03-12T11:30:00+01:00,11:30,62488.0
2021-03-12T12:00:00+01:00,12:00,63170.0
2021-03-12T12:30:00+01:00,12:30,63108.0
2021-03-12T13:00:00+01:00,13:00,63162.0
2021-03-12T13:30:00+01:00,13:30,61722.0
2021-03-12T14:00:00+01:00,14:00,60374.0
2021-03-12T14:30:00+01:00,14:30,59651.0
2021-03-12T15:00:00+01:00,15:00,58235.0
2021-03-12T15:30:00+01:00,15:30,57347.0
2021-03-12T16:00:00+01:00,16:00,57089.0
2021-03-12T16:30:00+01:00,16:30,56450.0
2021-03-12T17:00:00+01:00,17:00,56526.0
2021-03-12T17:30:00+01:00,17:30,56919.0
2021-03-12T18:00:00+01:00,18:00,58167.0
2021-03-12T18:30:00+01:00,18:30,60025.0
2021-03-12T19:00:00+01:00,19:00,63169.0
2021-03-12T19:30:00+01:00,19:30,65211.0
2021-03-12T20:00:00+01:00,20:00,64347.0
2021-03-12T20:30:00+01:00,20:30,62277.0
2021-03-12T21:00:00+01:00,21:00,60439.0
2021-03-12T21:30:00+01:00,21:30,59070.0
2021-03-12T22:00:00+01:00,22:00,57988.0
2021-03-12T22:30:00+01:00,22:30,58417.0
2021-03-12T23:00:00+01:00,23:00,60513.0
2021-03-12T23:30:00+01:00,23:30,59873.0
2021-03-13T00:00:00+01:00,00:00,59727.0
2021-03-13T00:30:00+01:00,00:30,58214.0
2021-03-13T01:00:00+01:00,01:00,55978.0
2021-03-13T01:30:00+01:00,01:30,55681.0
2021-03-13T02:00:00+01:00,02:00,55085.0
2021-03-13T02:30:00+01:00,02:30,54579.0
2021-03-13T03:00:00+01:00,03:00,52970.0
2021-03-13T03:30:00+01:00,03:30,51987.0
2021-03-13T04:00:00+01:00,04:00,51103.0
2021-03-13T04:30:00+01:00,04:30,50651.0
2021-03-13T05:00:00+01:00,05:00,50503.0
2021-03-13T05:30:00+01:00,05:30,51458.0
2021-03-13T06:00:00+01:00,06:00,51782.0
2021-03-13T06:30:00+01:00,06:30,53384.0
2021-03-13T07:00:00+01:00,07:00,53603.0
2021-03-13T07:30:00+01:00,07:30,54273.0
2021-03-13T08:00:00+01:00,08:00,55501.0
2021-03-13T08:30:00+01:00,08:30,56435.0
2021-03-13T09:00:00+01:00,09:00,57252.0
2021-03-13T09:30:00+01:00,09:30,57812.0
2021-03-13T10:00:00+01:00,10:00,57579.0
2021-03-13T10:30:00+01:00,10:30,57085.0
2021-03-13T11:00:00+01:00,11:00,56818.0
2021-03-13T11:30:00+01:00,11:30,56727.0
2021-03-13T12:00:00+01:00,12:00,57625.0
2021-03-13T12:30:00+01:00,12:30,58281.0
2021-03-13T13:00:00+01:00,13:00,58302.0
2021-03-13T13:30:00+01:00,13:30,56530.0
2021-03-13T14:00:00+01:00,14:00,54971.0
2021-03-13T14:30:00+01:00,14:30,53883.0
2021-03-13T15:00:00+01:00,15:00,52814.0
2021-03-13T15:30:00+01:00,15:30,52227.0
2021-03-13T16:00:00+01:00,16:00,51569.0
2021-03-13T16:30:00+01:00,16:30,51365.0
2021-03-13T17:00:00+01:00,17:00,51763.0
2021-03-13T17:30:00+01:00,17:30,52532.0
2021-03-13T18:00:00+01:00,18:00,54121.0
2021-03-13T18:30:00+01:00,18:30,55890.0
2021-03-13T19:00:00+01:00,19:00,59080.0
2021-03-13T19:30:00+01:00,19:30,61419.0
2021-03-13T20:00:00+01:00,20:00,61430.0
2021-03-13T20:30:00+01:00,20:30,59594.0
2021-03-13T21:00:00+01:00,21:00,58208.0
2021-03-13T21:30:00+01:00,21:30,57108.0
2021-03-13T22:00:00+01:00,22:00,56134.0
2021-03-13T22:30:00+01:00,22:30,56865.0
2021-03-13T23:00:00+01:00,23:00,59236.0
2021-03-13T23:30:00+01:00,23:30,58855.0
2021-03-14T00:00:00+01:00,00:00,59023.0
2021-03-14T00:30:00+01:00,00:30,57708.0
2021-03-14T01:00:00+01:00,01:00,55672.0
2021-03-14T01:30:00+01:00,01:30,55656.0
2021-03-14T02:00:00+01:00,02:00,55148.0
2021-03-14T02:30:00+01:00,02:30,54518.0
2021-03-14T03:00:00+01:00,03:00,52931.0
2021-03-14T03:30:00+01:00,03:30,51950.0
2021-03-14T04:00:00+01:00,04:00,50945.0
2021-03-14T04:30:00+01:00,04:30,50367.0
2021-03-14T05:00:00+01:00,05:00,50254.0
2021-03-14T05:30:00+01:00,05:30,50858.0
2021-03-14T06:00:00+01:00,06:00,51133.0
2021-03-14T06:30:00+01:00,06:30,51744.0
2021-03-14T07:00:00+01:00,07:00,51864.0
2021-03-14T07:30:00+01:00,07:30,52132.0
2021-03-14T08:00:00+01:00,08:00,52939.0
2021-03-14T08:30:00+01:00,08:30,54006.0
2021-03-14T09:00:00+01:00,09:00,54816.0
2021-03-14T09:30:00+01:00,09:30,55618.0
2021-03-14T10:00:00+01:00,10:00,55843.0
2021-03-14T10:30:00+01:00,10:30,56032.0
2021-03-14T11:00:00+01:00,11:00,55981.0
2021-03-14T11:30:00+01:00,11:30,56219.0
2021-03-14T12:00:00+01:00,12:00,57107.0
2021-03-14T12:30:00+01:00,12:30,57635.0
2021-03-14T13:00:00+01:00,13:00,57157.0
2021-03-14T13:30:00+01:00,13:30,54671.0
2021-03-14T14:00:00+01:00,14:00,52707.0
2021-03-14T14:30:00+01:00,14:30,51526.0
2021-03-14T15:00:00+01:00,15:00,50186.0
2021-03-14T15:30:00+01:00,15:30,49533.0
2021-03-14T16:00:00+01:00,16:00,49032.0
2021-03-14T16:30:00+01:00,16:30,48544.0
2021-03-14T17:00:00+01:00,17:00,49067.0
2021-03-14T17:30:00+01:00,17:30,50309.0
2021-03-14T18:00:00+01:00,18:00,52167.0
2021-03-14T18:30:00+01:00,18:30,55337.0
2021-03-14T19:00:00+01:00,19:00,59129.0
2021-03-14T19:30:00+01:00,19:30,61887.0
2021-03-14T20:00:00+01:00,20:00,61711.0
2021-03-14T20:30:00+01:00,20:30,59770.0
2021-03-14T21:00:00+01:00,21:00,58552.0
2021-03-14T21:30:00+01:00,21:30,57278.0
2021-03-14T22:00:00+01:00,22:00,55913.0
2021-03-14T22:30:00+01:00,22:30,56545.0
2021-03-14T23:00:00+01:00,23:00,58606.0
2021-03-14T23:30:00+01:00,23:30,58283.0
2021-03-15T00:00:00+01:00,00:00,58197.0
2021-03-15T00:30:00+01:00,00:30,57344.0
2021-03-15T01:00:00+01:00,01:00,55387.0
2021-03-15T01:30:00+01:00,01:30,55430.0
2021-03-15T02:00:00+01:00,02:00,55044.0
2021-03-15T02:30:00+01:00,02:30,54639.0
2021-03-15T03:00:00+01:00,03:00,53133.0
2021-03-15T03:30:00+01:00,03:30,52181.0
2021-03-15T04:00:00+01:00,04:00,51435.0
2021-03-15T04:30:00+01:00,04:30,51395.0
2021-03-15T05:00:00+01:00,05:00,51840.0
2021-03-15T05:30:00+01:00,05:30,53924.0
2021-03-15T06:00:00+01:00,06:00,55845.0
2021-03-15T06:30:00+01:00,06:30,59503.0
2021-03-15T07:00:00+01:00,07:00,61743.0
2021-03-15T07:30:00+01:00,07:30,64096.0
2021-03-15T08:00:00+01:00,08:00,65411.0
2021-03-15T08:30:00+01:00,08:30,66472.0
2021-03-15T09:00:00+01:00,09:00,66950.0
2021-03-15T09:30:00+01:00,09:30,67124.0
2021-03-15T10:00:00+01:00,10:00,66645.0
2021-03-15T10:30:00+01:00,10:30,66337.0
2021-03-15T11:00:00+01:00,11:00,65812.0
2021-03-15T11:30:00+01:00,11:30,65774.0
2021-03-15T12:00:00+01:00,12:00,66512.0
2021-03-15T12:30:00+01:00,12:30,66198.0
2021-03-15T13:00:00+01:00,13:00,66123.0
2021-03-15T13:30:00+01:00,13:30,65266.0
2021-03-15T14:00:00+01:00,14:00,64143.0
2021-03-15T14:30:00+01:00,14:30,62878.0
2021-03-15T15:00:00+01:00,15:00,61566.0
2021-03-15T15:30:00+01:00,15:30,60909.0
2021-03-15T16:00:00+01:00,16:00,60105.0
2021-03-15T16:30:00+01:00,16:30,59840.0
2021-03-15T17:00:00+01:00,17:00,59489.0
2021-03-15T17:30:00+01:00,17:30,59743.0
2021-03-15T18:00:00+01:00,18:00,60820.0
2021-03-15T18:30:00+01:00,18:30,62649.0
2021-03-15T19:00:00+01:00,19:00,66536.0
2021-03-15T19:30:00+01:00,19:30,68320.0
2021-03-15T20:00:00+01:00,20:00,67158.0
2021-03-15T20:30:00+01:00,20:30,64585.0
2021-03-15T21:00:00+01:00,21:00,62397.0
2021-03-15T21:30:00+01:00,21:30,60706.0
2021-03-15T22:00:00+01:00,22:00,59222.0
2021-03-15T22:30:00+01:00,22:30,59602.0
2021-03-15T23:00:00+01:00,23:00,61570.0
2021-03-15T23:30:00+01:00,23:30,60955.0
2021-03-16T00:00:00+01:00,00:00,60768.0
2021-03-16T00:30:00+01:00,00:30,59376.0
2021-03-16T01:00:00+01:00,01:00,57326.0
2021-03-16T01:30:00+01:00,01:30,57500.0
2021-03-16T02:00:00+01:00,02:00,57113.0
2021-03-16T02:30:00+01:00,02:30,56717.0
2021-03-16T03:00:00+01:00,03:00,55078.0
2021-03-16T03:30:00+01:00,03:30,54499.0
2021-03-16T04:00:00+01:00,04:00,53786.0
2021-03-16T04:30:00+01:00,04:30,53771.0
2021-03-16T05:00:00+01:00,05:00,54155.0
2021-03-16T05:30:00+01:00,05:30,56321.0
2021-03-16T06:00:00+01:00,06:00,58140.0
2021-03-16T06:30:00+01:00,06:30,61672.0
2021-03-16T07:00:00+01:00,07:00,64052.0
2021-03-16T07:30:00+01:00,07:30,66364.0
2021-03-16T08:00:00+01:00,08:00,67669.0
2021-03-16T08:30:00+01:00,08:30,68041.0
2021-03-16T09:00:00+01:00,09:00,68046.0
2021-03-16T09:30:00+01:00,09:30,67553.0
2021-03-16T10:00:00+01:00,10:00,66657.0
2021-03-16T10:30:00+01:00,10:30,65839.0
2021-03-16T11:00:00+01:00,11:00,65162.0
2021-03-16T11:30:00+01:00,11:30,65400.0
2021-03-16T12:00:00+01:00,12:00,65733.0
2021-03-16T12:30:00+01:00,12:30,65706.0
2021-03-16T13:00:00+01:00,13:00,65582.0
2021-03-16T13:30:00+01:00,13:30,64433.0
2021-03-16T14:00:00+01:00,14:00,63518.0
2021-03-16T14:30:00+01:00,14:30,62544.0
2021-03-16T15:00:00+01:00,15:00,61569.0
2021-03-16T15:30:00+01:00,15:30,60801.0
2021-03-16T16:00:00+01:00,16:00,60168.0
2021-03-16T16:30:00+01:00,16:30,59982.0
2021-03-16T17:00:00+01:00,17:00,60098.0
2021-03-16T17:30:00+01:00,17:30,60632.0
2021-03-16T18:00:00+01:00,18:00,61366.0
2021-03-16T18:30:00+01:00,18:30,63008.0
2021-03-16T19:00:00+01:00,19:00,66167.0
2021-03-16T19:30:00+01:00,19:30,67903.0
2021-03-16T20:00:00+01:00,20:00,66678.0
2021-03-16T20:30:00+01:00,20:30,64342.0
2021-03-16T21:00:00+01:00,21:00,62337.0
2021-03-16T21:30:00+01:00,21:30,60459.0
2021-03-16T22:00:00+01:00,22:00,59176.0
2021-03-16T22:30:00+01:00,22:30,59346.0
2021-03-16T23:00:00+01:00,23:00,61037.0
2021-03-16T23:30:00+01:00,23:30,60373.0
2021-03-17T00:00:00+01:00,00:00,60454.0
2021-03-17T00:30:00+01:00,00:30,59101.0
2021-03-17T01:00:00+01:00,01:00,56948.0
2021-03-17T01:30:00+01:00,01:30,56852.0
2021-03-17T02:00:00+01:00,02:00,56678.0
2021-03-17T02:30:00+01:00,02:30,56280.0
2021-03-17T03:00:00+01:00,03:00,54680.0
2021-03-17T03:30:00+01:00,03:30,53929.0
2021-03-17T04:00:00+01:00,04:00,53102.0
2021-03-17T04:30:00+01:00,04:30,53013.0
2021-03-17T05:00:00+01:00,05:00,53370.0
2021-03-17T05:30:00+01:00,05:30,55368.0
2021-03-17T06:00:00+01:00,06:00,57277.0
2021-03-17T06:30:00+01:00,06:30,60615.0
2021-03-17T07:00:00+01:00,07:00,62506.0
2021-03-17T07:30:00+01:00,07:30,64491.0
2021-03-17T08:00:00+01:00,08:00,65998.0
2021-03-17T08:30:00+01:00,08:30,66826.0
2021-03-17T09:00:00+01:00,09:00,67194.0
2021-03-17T09:30:00+01:00,09:30,66794.0
2021-03-17T10:00:00+01:00,10:00,66305.0
2021-03-17T10:30:00+01:00,10:30,65710.0
2021-03-17T11:00:00+01:00,11:00,65440.0
2021-03-17T11:30:00+01:00,11:30,65143.0
2021-03-17T12:00:00+01:00,12:00,65873.0
2021-03-17T12:30:00+01:00,12:30,65616.0
2021-03-17T13:00:00+01:00,13:00,65599.0
2021-03-17T13:30:00+01:00,13:30,64296.0
2021-03-17T14:00:00+01:00,14:00,63465.0
2021-03-17T14:30:00+01:00,14:30,62707.0
2021-03-17T15:00:00+01:00,15:00,61870.0
2021-03-17T15:30:00+01:00,15:30,61446.0
2021-03-17T16:00:00+01:00,16:00,61120.0
2021-03-17T16:30:00+01:00,16:30,60813.0
2021-03-17T17:00:00+01:00,17:00,60950.0
2021-03-17T17:30:00+01:00,17:30,61315.0
2021-03-17T18:00:00+01:00,18:00,63016.0
2021-03-17T18:30:00+01:00,18:30,64512.0
2021-03-17T19:00:00+01:00,19:00,67774.0
2021-03-17T19:30:00+01:00,19:30,69557.0
2021-03-17T20:00:00+01:00,20:00,68341.0
2021-03-17T20:30:00+01:00,20:30,65768.0
2021-03-17T21:00:00+01:00,21:00,63649.0
2021-03-17T21:30:00+01:00,21:30,62073.0
2021-03-17T22:00:00+01:00,22:00,60498.0
2021-03-17T22:30:00+01:00,22:30,60847.0
2021-03-17T23:00:00+01:00,23:00,62890.0
2021-03-17T23:30:00+01:00,23:30,61946.0
2021-03-18T00:00:00+01:00,00:00,62108.0
2021-03-18T00:30:00+01:00,00:30,60903.0
2021-03-18T01:00:00+01:00,01:00,58833.0
2021-03-18T01:30:00+01:00,01:30,59504.0
2021-03-18T02:00:00+01:00,02:00,59150.0
2021-03-18T02:30:00+01:00,02:30,58671.0
2021-03-18T03:00:00+01:00,03:00,57149.0
2021-03-18T03:30:00+01:00,03:30,56506.0
2021-03-18T04:00:00+01:00,04:00,55659.0
2021-03-18T04:30:00+01:00,04:30,55732.0
2021-03-18T05:00:00+01:00,05:00,56224.0
2021-03-18T05:30:00+01:00,05:30,58395.0
2021-03-18T06:00:00+01:00,06:00,60125.0
2021-03-18T06:30:00+01:00,06:30,63761.0
2021-03-18T07:00:00+01:00,07:00,66170.0
2021-03-18T07:30:00+01:00,07:30,68131.0
2021-03-18T08:00:00+01:00,08:00,69212.0
2021-03-18T08:30:00+01:00,08:30,69647.0
2021-03-18T09:00:00+01:00,09:00,69491.0
2021-03-18T09:30:00+01:00,09:30,68799.0
2021-03-18T10:00:00+01:00,10:00,67624.0
2021-03-18T10:30:00+01:00,10:30,67258.0
2021-03-18T11:00:00+01:00,11:00,66928.0
2021-03-18T11:30:00+01:00,11:30,66950.0
2021-03-18T12:00:00+01:00,12:00,67552.0
2021-03-18T12:30:00+01:00,12:30,67671.0
2021-03-18T13:00:00+01:00,13:00,67778.0
2021-03-18T13:30:00+01:00,13:30,66919.0
2021-03-18T14:00:00+01:00,14:00,66160.0
2021-03-18T14:30:00+01:00,14:30,64870.0
2021-03-18T15:00:00+01:00,15:00,64040.0
2021-03-18T15:30:00+01:00,15:30,63438.0
2021-03-18T16:00:00+01:00,16:00,63062.0
2021-03-18T16:30:00+01:00,16:30,62656.0
2021-03-18T17:00:00+01:00,17:00,62639.0
2021-03-18T17:30:00+01:00,17:30,63218.0
2021-03-18T18:00:00+01:00,18:00,64373.0
2021-03-18T18:30:00+01:00,18:30,65896.0
2021-03-18T19:00:00+01:00,19:00,69202.0
2021-03-18T19:30:00+01:00,19:30,70177.0
2021-03-18T20:00:00+01:00,20:00,69464.0
2021-03-18T20:30:00+01:00,20:30,67275.0
2021-03-18T21:00:00+01:00,21:00,65161.0
2021-03-18T21:30:00+01:00,21:30,63588.0
2021-03-18T22:00:00+01:00,22:00,61976.0
2021-03-18T22:30:00+01:00,22:30,62463.0
2021-03-18T23:00:00+01:00,23:00,64649.0
2021-03-18T23:30:00+01:00,23:30,63727.0
2021-03-19T00:00:00+01:00,00:00,63509.0
2021-03-19T00:30:00+01:00,00:30,62208.0
2021-03-19T01:00:00+01:00,01:00,59787.0
2021-03-19T01:30:00+01:00,01:30,60369.0
2021-03-19T02:00:00+01:00,02:00,60023.0
2021-03-19T02:30:00+01:00,02:30,59360.0
2021-03-19T03:00:00+01:00,03:00,57758.0
2021-03-19T03:30:00+01:00,03:30,57038.0
2021-03-19T04:00:00+01:00,04:00,56288.0
2021-03-19T04:30:00+01:00,04:30,56188.0
2021-03-19T05:00:00+01:00,05:00,56457.0
2021-03-19T05:30:00+01:00,05:30,58570.0
2021-03-19T06:00:00+01:00,06:00,60405.0
2021-03-19T06:30:00+01:00,06:30,63533.0
2021-03-19T07:00:00+01:00,07:00,65863.0
2021-03-19T07:30:00+01:00,07:30,68291.0
2021-03-19T08:00:00+01:00,08:00,69582.0
2021-03-19T08:30:00+01:00,08:30,70067.0
2021-03-19T09:00:00+01:00,09:00,70477.0
2021-03-19T09:30:00+01:00,09:30,70032.0
2021-03-19T10:00:00+01:00,10:00,69258.0
2021-03-19T10:30:00+01:00,10:30,68472.0
2021-03-19T11:00:00+01:00,11:00,67965.0
2021-03-19T11:30:00+01:00,11:30,67646.0
2021-03-19T12:00:00+01:00,12:00,67985.0
2021-03-19T12:30:00+01:00,12:30,67684.0
2021-03-19T13:00:00+01:00,13:00,67704.0
2021-03-19T13:30:00+01:00,13:30,66103.0
2021-03-19T14:00:00+01:00,14:00,64831.0
2021-03-19T14:30:00+01:00,14:30,63555.0
2021-03-19T15:00:00+01:00,15:00,62443.0
2021-03-19T15:30:00+01:00,15:30,61920.0
2021-03-19T16:00:00+01:00,16:00,60927.0
2021-03-19T16:30:00+01:00,16:30,60223.0
2021-03-19T17:00:00+01:00,17:00,60279.0
2021-03-19T17:30:00+01:00,17:30,60754.0
2021-03-19T18:00:00+01:00,18:00,61899.0
2021-03-19T18:30:00+01:00,18:30,63175.0
2021-03-19T19:00:00+01:00,19:00,66308.0
2021-03-19T19:30:00+01:00,19:30,69053.0
2021-03-19T20:00:00+01:00,20:00,68768.0
2021-03-19T20:30:00+01:00,20:30,66554.0
2021-03-19T21:00:00+01:00,21:00,65234.0
2021-03-19T21:30:00+01:00,21:30,63865.0
2021-03-19T22:00:00+01:00,22:00,62539.0
2021-03-19T22:30:00+01:00,22:30,63160.0
2021-03-19T23:00:00+01:00,23:00,65132.0
2021-03-19T23:30:00+01:00,23:30,64404.0
2021-03-20T00:00:00+01:00,00:00,64344.0
2021-03-20T00:30:00+01:00,00:30,63213.0
2021-03-20T01:00:00+01:00,01:00,60974.0
2021-03-20T01:30:00+01:00,01:30,60824.0
2021-03-20T02:00:00+01:00,02:00,60414.0
2021-03-20T02:30:00+01:00,02:30,60034.0
2021-03-20T03:00:00+01:00,03:00,58581.0
2021-03-20T03:30:00+01:00,03:30,57837.0
2021-03-20T04:00:00+01:00,04:00,56981.0
2021-03-20T04:30:00+01:00,04:30,56784.0
2021-03-20T05:00:00+01:00,05:00,56693.0
2021-03-20T05:30:00+01:00,05:30,57790.0
2021-03-20T06:00:00+01:00,06:00,58504.0
2021-03-20T06:30:00+01:00,06:30,59976.0
2021-03-20T07:00:00+01:00,07:00,60196.0
2021-03-20T07:30:00+01:00,07:30,61313.0
2021-03-20T08:00:00+01:00,08:00,62222.0
2021-03-20T08:30:00+01:00,08:30,62876.0
2021-03-20T09:00:00+01:00,09:00,63061.0
2021-03-20T09:30:00+01:00,09:30,62737.0
2021-03-20T10:00:00+01:00,10:00,62031.0
2021-03-20T10:30:00+01:00,10:30,61179.0
2021-03-20T11:00:00+01:00,11:00,60233.0
2021-03-20T11:30:00+01:00,11:30,59969.0
2021-03-20T12:00:00+01:00,12:00,60599.0
2021-03-20T12:30:00+01:00,12:30,61015.0
2021-03-20T13:00:00+01:00,13:00,60889.0
2021-03-20T13:30:00+01:00,13:30,58686.0
2021-03-20T14:00:00+01:00,14:00,56659.0
2021-03-20T14:30:00+01:00,14:30,55348.0
2021-03-20T15:00:00+01:00,15:00,53809.0
2021-03-20T15:30:00+01:00,15:30,53001.0
2021-03-20T16:00:00+01:00,16:00,52156.0
2021-03-20T16:30:00+01:00,16:30,51832.0
2021-03-20T17:00:00+01:00,17:00,51831.0
2021-03-20T17:30:00+01:00,17:30,52557.0
2021-03-20T18:00:00+01:00,18:00,54109.0
2021-03-20T18:30:00+01:00,18:30,56217.0
2021-03-20T19:00:00+01:00,19:00,59661.0
2021-03-20T19:30:00+01:00,19:30,63542.0
2021-03-20T20:00:00+01:00,20:00,64119.0
2021-03-20T20:30:00+01:00,20:30,62381.0
2021-03-20T21:00:00+01:00,21:00,61100.0
2021-03-20T21:30:00+01:00,21:30,59766.0
2021-03-20T22:00:00+01:00,22:00,58878.0
2021-03-20T22:30:00+01:00,22:30,59742.0
2021-03-20T23:00:00+01:00,23:00,62051.0
2021-03-20T23:30:00+01:00,23:30,61697.0
2021-03-21T00:00:00+01:00,00:00,61801.0
2021-03-21T00:30:00+01:00,00:30,60617.0
2021-03-21T01:00:00+01:00,01:00,58575.0
2021-03-21T01:30:00+01:00,01:30,58680.0
2021-03-21T02:00:00+01:00,02:00,58327.0
2021-03-21T02:30:00+01:00,02:30,57986.0
2021-03-21T03:00:00+01:00,03:00,56311.0
2021-03-21T03:30:00+01:00,03:30,55237.0
2021-03-21T04:00:00+01:00,04:00,54284.0
2021-03-21T04:30:00+01:00,04:30,53694.0
2021-03-21T05:00:00+01:00,05:00,53375.0
2021-03-21T05:30:00+01:00,05:30,54049.0
2021-03-21T06:00:00+01:00,06:00,54262.0
2021-03-21T06:30:00+01:00,06:30,54914.0
2021-03-21T07:00:00+01:00,07:00,54472.0
2021-03-21T07:30:00+01:00,07:30,55043.0
2021-03-21T08:00:00+01:00,08:00,55713.0
2021-03-21T08:30:00+01:00,08:30,56321.0
2021-03-21T09:00:00+01:00,09:00,57312.0
2021-03-21T09:30:00+01:00,09:30,57972.0
2021-03-21T10:00:00+01:00,10:00,58411.0
2021-03-21T10:30:00+01:00,10:30,58530.0
2021-03-21T11:00:00+01:00,11:00,58640.0
2021-03-21T11:30:00+01:00,11:30,58971.0
2021-03-21T12:00:00+01:00,12:00,59974.0
2021-03-21T12:30:00+01:00,12:30,60774.0
2021-03-21T13:00:00+01:00,13:00,60460.0
2021-03-21T13:30:00+01:00,13:30,57806.0
2021-03-21T14:00:00+01:00,14:00,55486.0
2021-03-21T14:30:00+01:00,14:30,54021.0
2021-03-21T15:00:00+01:00,15:00,52635.0
2021-03-21T15:30:00+01:00,15:30,52024.0
2021-03-21T16:00:00+01:00,16:00,51589.0
2021-03-21T16:30:00+01:00,16:30,51169.0
2021-03-21T17:00:00+01:00,17:00,51493.0
2021-03-21T17:30:00+01:00,17:30,52227.0
2021-03-21T18:00:00+01:00,18:00,53953.0
2021-03-21T18:30:00+01:00,18:30,56604.0
2021-03-21T19:00:00+01:00,19:00,60141.0
2021-03-21T19:30:00+01:00,19:30,63765.0
2021-03-21T20:00:00+01:00,20:00,63599.0
2021-03-21T20:30:00+01:00,20:30,62073.0
2021-03-21T21:00:00+01:00,21:00,60642.0
2021-03-21T21:30:00+01:00,21:30,59100.0
2021-03-21T22:00:00+01:00,22:00,57748.0
2021-03-21T22:30:00+01:00,22:30,58275.0
2021-03-21T23:00:00+01:00,23:00,60300.0
2021-03-21T23:30:00+01:00,23:30,59793.0
2021-03-22T00:00:00+01:00,00:00,59829.0
2021-03-22T00:30:00+01:00,00:30,58986.0
2021-03-22T01:00:00+01:00,01:00,57037.0
2021-03-22T01:30:00+01:00,01:30,57423.0
2021-03-22T02:00:00+01:00,02:00,57144.0
2021-03-22T02:30:00+01:00,02:30,56961.0
2021-03-22T03:00:00+01:00,03:00,55565.0
2021-03-22T03:30:00+01:00,03:30,54827.0
2021-03-22T04:00:00+01:00,04:00,54153.0
2021-03-22T04:30:00+01:00,04:30,54377.0
2021-03-22T05:00:00+01:00,05:00,55155.0
2021-03-22T05:30:00+01:00,05:30,57518.0
2021-03-22T06:00:00+01:00,06:00,59665.0
2021-03-22T06:30:00+01:00,06:30,63311.0
2021-03-22T07:00:00+01:00,07:00,65344.0
2021-03-22T07:30:00+01:00,07:30,68048.0
2021-03-22T08:00:00+01:00,08:00,69177.0
2021-03-22T08:30:00+01:00,08:30,69197.0
2021-03-22T09:00:00+01:00,09:00,69076.0
2021-03-22T09:30:00+01:00,09:30,68335.0
2021-03-22T10:00:00+01:00,10:00,67165.0
2021-03-22T10:30:00+01:00,10:30,66427.0
2021-03-22T11:00:00+01:00,11:00,65652.0
2021-03-22T11:30:00+01:00,11:30,65569.0
2021-03-22T12:00:00+01:00,12:00,66139.0
2021-03-22T12:30:00+01:00,12:30,65922.0
2021-03-22T13:00:00+01:00,13:00,65791.0
2021-03-22T13:30:00+01:00,13:30,64465.0
2021-03-22T14:00:00+01:00,14:00,63293.0
2021-03-22T14:30:00+01:00,14:30,61872.0
2021-03-22T15:00:00+01:00,15:00,60788.0
2021-03-22T15:30:00+01:00,15:30,60136.0
2021-03-22T16:00:00+01:00,16:00,59458.0
2021-03-22T16:30:00+01:00,16:30,58996.0
2021-03-22T17:00:00+01:00,17:00,59020.0
2021-03-22T17:30:00+01:00,17:30,59537.0
2021-03-22T18:00:00+01:00,18:00,60812.0
2021-03-22T18:30:00+01:00,18:30,62692.0
2021-03-22T19:00:00+01:00,19:00,66130.0
2021-03-22T19:30:00+01:00,19:30,68419.0
2021-03-22T20:00:00+01:00,20:00,67948.0
2021-03-22T20:30:00+01:00,20:30,65379.0
2021-03-22T21:00:00+01:00,21:00,63285.0
2021-03-22T21:30:00+01:00,21:30,61626.0
2021-03-22T22:00:00+01:00,22:00,60116.0
2021-03-22T22:30:00+01:00,22:30,60548.0
2021-03-22T23:00:00+01:00,23:00,62710.0
2021-03-22T23:30:00+01:00,23:30,62087.0
2021-03-23T00:00:00+01:00,00:00,62207.0
2021-03-23T00:30:00+01:00,00:30,61007.0
2021-03-23T01:00:00+01:00,01:00,58980.0
2021-03-23T01:30:00+01:00,01:30,59253.0
2021-03-23T02:00:00+01:00,02:00,59170.0
2021-03-23T02:30:00+01:00,02:30,59157.0
2021-03-23T03:00:00+01:00,03:00,57708.0
2021-03-23T03:30:00+01:00,03:30,57159.0
2021-03-23T04:00:00+01:00,04:00,56441.0
2021-03-23T04:30:00+01:00,04:30,56624.0
2021-03-23T05:00:00+01:00,05:00,57169.0
2021-03-23T05:30:00+01:00,05:30,59584.0
2021-03-23T06:00:00+01:00,06:00,61472.0
2021-03-23T06:30:00+01:00,06:30,65109.0
2021-03-23T07:00:00+01:00,07:00,67184.0
2021-03-23T07:30:00+01:00,07:30,69360.0
2021-03-23T08:00:00+01:00,08:00,69911.0
2021-03-23T08:30:00+01:00,08:30,69467.0
